obs.no,agent_x,agent_y,gem_x,gem_y,rewards,action
56749,200,100,-100,250,-269.2582403567252,2
56750,200,150,-100,200,-223.60679774997897,2
56751,200,200,-100,150,-180.27756377319946,2
56752,200,250,-100,100,-141.4213562373095,2
56753,150,250,-50,100,-111.80339887498948,0
56754,150,300,-50,50,-70.71067811865476,2
56755,150,350,-50,0,-50.0,2
56756,150,400,-50,-50,9929.289321881346,0
56757,100,400,0,-50,-50.0,0
56758,150,450,-50,-100,9888.19660112501,3
56759,150,400,-50,-50,-70.71067811865476,3
56760,150,350,-50,0,-50.0,3
56761,100,200,0,150,9850.0,0
56762,100,250,0,100,-100.0,2
56763,100,300,0,50,-50.0,2
56764,250,200,-150,150,9787.867965644036,2
56765,200,200,-100,150,-180.27756377319946,0
56766,150,200,-50,150,-158.11388300841898,0
56767,150,250,-50,100,-111.80339887498948,2
56768,150,300,-50,50,-70.71067811865476,2
56769,150,350,-50,0,-50.0,2
56770,350,350,-250,0,9750.0,0
56771,300,350,-200,0,-200.0,0
56772,250,350,-150,0,-150.0,0
56773,200,350,-100,0,-100.0,0
56774,150,350,-50,0,-50.0,0
56775,50,350,50,0,9950.0,0
56776,100,450,0,-100,9900.0,1
56777,100,400,0,-50,-50.0,3
56778,100,450,0,-100,-100.0,2
56779,100,400,0,-50,-50.0,3
56780,400,100,-300,250,9609.487516204666,3
56781,350,100,-250,250,-353.5533905932738,0
56782,350,150,-250,200,-320.1562118716424,2
56783,300,150,-200,200,-282.842712474619,0
56784,250,150,-150,200,-250.0,0
56785,200,150,-100,200,-223.60679774997897,0
56786,200,200,-100,150,-180.27756377319946,2
56787,150,200,-50,150,-158.11388300841898,0
56788,150,250,-50,100,-111.80339887498948,2
56789,150,300,-50,50,-70.71067811865476,2
56790,150,350,-50,0,-50.0,2
56791,350,50,-250,300,9609.487516204666,0
56792,300,50,-200,300,-360.5551275463989,0
56793,250,50,-150,300,-335.4101966249685,0
56794,250,100,-150,250,-291.547594742265,2
56795,250,150,-150,200,-250.0,2
56796,250,200,-150,150,-212.13203435596427,2
56797,250,250,-150,100,-180.27756377319946,2
56798,200,250,-100,100,-141.4213562373095,0
56799,150,250,-50,100,-111.80339887498948,0
56800,150,300,-50,50,-70.71067811865476,2
56801,150,350,-50,0,-50.0,2
56802,250,450,-150,-100,9819.7224362268,0
56803,200,450,-100,-100,-141.4213562373095,0
56804,150,450,-50,-100,-111.80339887498948,0
56805,150,400,-50,-50,-70.71067811865476,3
56806,100,400,0,-50,-50.0,0
56807,450,50,-350,300,9539.022777135355,3
56808,400,50,-300,300,-424.26406871192853,0
56809,350,50,-250,300,-390.51248379533274,0
56810,350,100,-250,250,-353.5533905932738,2
56811,300,100,-200,250,-320.1562118716424,0
56812,300,150,-200,200,-282.842712474619,2
56813,300,200,-200,150,-250.0,2
56814,250,200,-150,150,-212.13203435596427,0
56815,200,200,-100,150,-180.27756377319946,0
56816,200,250,-100,100,-141.4213562373095,2
56817,150,250,-50,100,-111.80339887498948,0
56818,150,300,-50,50,-70.71067811865476,2
56819,150,350,-50,0,-50.0,2
56820,200,300,-100,50,9888.19660112501,0
56821,150,300,-50,50,-70.71067811865476,0
56822,150,350,-50,0,-50.0,2
56823,400,100,-300,250,9609.487516204666,0
56824,350,100,-250,250,-353.5533905932738,0
56825,350,150,-250,200,-320.1562118716424,2
56826,350,200,-250,150,-291.547594742265,2
56827,350,250,-250,100,-269.2582403567252,2
56828,300,250,-200,100,-223.60679774997897,0
56829,250,250,-150,100,-180.27756377319946,0
56830,200,250,-100,100,-141.4213562373095,0
56831,150,250,-50,100,-111.80339887498948,0
56832,150,300,-50,50,-70.71067811865476,2
56833,150,350,-50,0,-50.0,2
56834,450,150,-350,200,9596.887112585073,0
56835,400,150,-300,200,-360.5551275463989,0
56836,400,200,-300,150,-335.4101966249685,2
56837,350,200,-250,150,-291.547594742265,0
56838,300,200,-200,150,-250.0,0
56839,300,250,-200,100,-223.60679774997897,2
56840,250,250,-150,100,-180.27756377319946,0
56841,200,250,-100,100,-141.4213562373095,0
56842,150,250,-50,100,-111.80339887498948,0
56843,150,300,-50,50,-70.71067811865476,2
56844,150,350,-50,0,-50.0,2
56845,100,100,0,250,9750.0,0
56846,100,150,0,200,-200.0,2
56847,100,200,0,150,-150.0,2
56848,100,250,0,100,-100.0,2
56849,100,300,0,50,-50.0,2
56850,150,250,-50,100,9888.19660112501,2
56851,150,300,-50,50,-70.71067811865476,2
56852,150,350,-50,0,-50.0,2
56853,150,300,-50,50,-70.71067811865476,3
56854,100,300,0,50,-50.0,0
56855,200,200,-100,150,9819.7224362268,2
56856,150,200,-50,150,-158.11388300841898,0
56857,150,250,-50,100,-111.80339887498948,2
56858,150,300,-50,50,-70.71067811865476,2
56859,150,350,-50,0,-50.0,2
56860,250,100,-150,250,9708.452405257734,0
56861,250,150,-150,200,-250.0,2
56862,200,150,-100,200,-223.60679774997897,0
56863,200,200,-100,150,-180.27756377319946,2
56864,200,250,-100,100,-141.4213562373095,2
56865,200,300,-100,50,-111.80339887498948,2
56866,150,300,-50,50,-70.71067811865476,0
56867,150,350,-50,0,-50.0,2
56868,250,450,-150,-100,9819.7224362268,0
56869,200,450,-100,-100,-141.4213562373095,0
56870,150,450,-50,-100,-111.80339887498948,0
56871,100,450,0,-100,-100.0,0
56872,100,400,0,-50,-50.0,3
56873,200,100,-100,250,9730.741759643275,3
56874,200,150,-100,200,-223.60679774997897,2
56875,200,200,-100,150,-180.27756377319946,2
56876,200,250,-100,100,-141.4213562373095,2
56877,150,250,-50,100,-111.80339887498948,0
56878,150,300,-50,50,-70.71067811865476,2
56879,150,350,-50,0,-50.0,2
56880,250,50,-150,300,9664.58980337503,0
56881,250,100,-150,250,-291.547594742265,2
56882,250,150,-150,200,-250.0,2
56883,250,200,-150,150,-212.13203435596427,2
56884,200,200,-100,150,-180.27756377319946,0
56885,200,250,-100,100,-141.4213562373095,2
56886,150,250,-50,100,-111.80339887498948,0
56887,150,300,-50,50,-70.71067811865476,2
56888,150,350,-50,0,-50.0,2
56889,50,300,50,50,9929.289321881346,0
56890,100,300,0,50,-50.0,1
56891,150,200,-50,150,9841.886116991582,2
56892,150,250,-50,100,-111.80339887498948,2
56893,150,300,-50,50,-70.71067811865476,2
56894,150,350,-50,0,-50.0,2
56895,350,450,-250,-100,9730.741759643275,0
56896,300,450,-200,-100,-223.60679774997897,0
56897,250,450,-150,-100,-180.27756377319946,0
56898,200,450,-100,-100,-141.4213562373095,0
56899,150,450,-50,-100,-111.80339887498948,0
56900,150,400,-50,-50,-70.71067811865476,3
56901,100,400,0,-50,-50.0,0
56902,300,400,-200,-50,9793.844718719118,3
56903,250,400,-150,-50,-158.11388300841898,0
56904,200,400,-100,-50,-111.80339887498948,0
56905,150,400,-50,-50,-70.71067811865476,0
56906,150,350,-50,0,-50.0,3
56907,200,200,-100,150,9819.7224362268,0
56908,200,250,-100,100,-141.4213562373095,2
56909,200,300,-100,50,-111.80339887498948,2
56910,150,300,-50,50,-70.71067811865476,0
56911,150,350,-50,0,-50.0,2
56912,450,350,-350,0,9650.0,0
56913,400,350,-300,0,-300.0,0
56914,350,350,-250,0,-250.0,0
56915,300,350,-200,0,-200.0,0
56916,250,350,-150,0,-150.0,0
56917,200,350,-100,0,-100.0,0
56918,150,350,-50,0,-50.0,0
56919,450,150,-350,200,9596.887112585073,0
56920,400,150,-300,200,-360.5551275463989,0
56921,350,150,-250,200,-320.1562118716424,0
56922,300,150,-200,200,-282.842712474619,0
56923,300,200,-200,150,-250.0,2
56924,300,250,-200,100,-223.60679774997897,2
56925,250,250,-150,100,-180.27756377319946,0
56926,200,250,-100,100,-141.4213562373095,0
56927,150,250,-50,100,-111.80339887498948,0
56928,150,300,-50,50,-70.71067811865476,2
56929,150,350,-50,0,-50.0,2
56930,150,300,-50,50,-70.71067811865476,3
56931,150,350,-50,0,-50.0,2
56932,450,300,-350,50,9646.446609406727,0
56933,400,300,-300,50,-304.138126514911,0
56934,350,300,-250,50,-254.95097567963924,0
56935,300,300,-200,50,-206.15528128088303,0
56936,250,300,-150,50,-158.11388300841898,0
56937,200,300,-100,50,-111.80339887498948,0
56938,150,300,-50,50,-70.71067811865476,0
56939,150,350,-50,0,-50.0,2
56940,200,200,-100,150,9819.7224362268,0
56941,200,250,-100,100,-141.4213562373095,2
56942,150,250,-50,100,-111.80339887498948,0
56943,150,300,-50,50,-70.71067811865476,2
56944,150,350,-50,0,-50.0,2
56945,400,150,-300,200,9639.444872453601,0
56946,400,200,-300,150,-335.4101966249685,2
56947,350,200,-250,150,-291.547594742265,0
56948,300,200,-200,150,-250.0,0
56949,250,200,-150,150,-212.13203435596427,0
56950,200,200,-100,150,-180.27756377319946,0
56951,150,200,-50,150,-158.11388300841898,0
56952,150,250,-50,100,-111.80339887498948,2
56953,150,300,-50,50,-70.71067811865476,2
56954,150,350,-50,0,-50.0,2
56955,450,300,-350,50,9646.446609406727,0
56956,400,300,-300,50,-304.138126514911,0
56957,350,300,-250,50,-254.95097567963924,0
56958,300,300,-200,50,-206.15528128088303,0
56959,250,300,-150,50,-158.11388300841898,0
56960,200,300,-100,50,-111.80339887498948,0
56961,150,300,-50,50,-70.71067811865476,0
56962,150,350,-50,0,-50.0,2
56963,150,100,-50,250,9745.04902432036,0
56964,150,150,-50,200,-206.15528128088303,2
56965,150,200,-50,150,-158.11388300841898,2
56966,150,250,-50,100,-111.80339887498948,2
56967,150,300,-50,50,-70.71067811865476,2
56968,150,350,-50,0,-50.0,2
56969,150,400,-50,-50,-70.71067811865476,2
56970,100,400,0,-50,-50.0,0
56971,300,50,-200,300,9639.444872453601,3
56972,250,50,-150,300,-335.4101966249685,0
56973,200,50,-100,300,-316.22776601683796,0
56974,200,100,-100,250,-269.2582403567252,2
56975,200,150,-100,200,-223.60679774997897,2
56976,200,200,-100,150,-180.27756377319946,2
56977,200,250,-100,100,-141.4213562373095,2
56978,200,300,-100,50,-111.80339887498948,2
56979,150,300,-50,50,-70.71067811865476,0
56980,150,350,-50,0,-50.0,2
56981,50,50,50,300,9695.86187348509,0
56982,50,100,50,250,-254.95097567963924,2
56983,50,150,50,200,-206.15528128088303,2
56984,50,200,50,150,-158.11388300841898,2
56985,100,200,0,150,-150.0,1
56986,100,250,0,100,-100.0,2
56987,100,300,0,50,-50.0,2
56988,100,150,0,200,9800.0,2
56989,100,200,0,150,-150.0,2
56990,100,250,0,100,-100.0,2
56991,100,300,0,50,-50.0,2
56992,50,50,50,300,9695.86187348509,2
56993,50,100,50,250,-254.95097567963924,2
56994,100,100,0,250,-250.0,1
56995,100,150,0,200,-200.0,2
56996,100,200,0,150,-150.0,2
56997,100,250,0,100,-100.0,2
56998,100,300,0,50,-50.0,2
56999,100,150,0,200,9800.0,2
57000,100,200,0,150,-150.0,2
57001,100,250,0,100,-100.0,2
57002,100,300,0,50,-50.0,2
57003,300,250,-200,100,9776.393202250021,2
57004,300,300,-200,50,-206.15528128088303,2
57005,250,300,-150,50,-158.11388300841898,0
57006,200,300,-100,50,-111.80339887498948,0
57007,200,250,-100,100,-141.4213562373095,3
57008,200,300,-100,50,-111.80339887498948,2
57009,150,300,-50,50,-70.71067811865476,0
57010,150,350,-50,0,-50.0,2
57011,150,450,-50,-100,9888.19660112501,0
57012,150,400,-50,-50,-70.71067811865476,3
57013,150,350,-50,0,-50.0,3
57014,50,300,50,50,9929.289321881346,0
57015,100,300,0,50,-50.0,1
57016,50,200,50,150,9841.886116991582,2
57017,50,250,50,100,-111.80339887498948,2
57018,100,250,0,100,-100.0,1
57019,100,300,0,50,-50.0,2
57020,450,400,-350,-50,9646.446609406727,2
57021,400,400,-300,-50,-304.138126514911,0
57022,350,400,-250,-50,-254.95097567963924,0
57023,300,400,-200,-50,-206.15528128088303,0
57024,250,400,-150,-50,-158.11388300841898,0
57025,200,400,-100,-50,-111.80339887498948,0
57026,150,400,-50,-50,-70.71067811865476,0
57027,100,400,0,-50,-50.0,0
57028,300,400,-200,-50,9793.844718719118,3
57029,250,400,-150,-50,-158.11388300841898,0
57030,200,400,-100,-50,-111.80339887498948,0
57031,150,400,-50,-50,-70.71067811865476,0
57032,100,400,0,-50,-50.0,0
57033,350,350,-250,0,9750.0,3
57034,300,350,-200,0,-200.0,0
57035,250,350,-150,0,-150.0,0
57036,200,350,-100,0,-100.0,0
57037,150,350,-50,0,-50.0,0
57038,300,350,-200,0,9800.0,0
57039,250,350,-150,0,-150.0,0
57040,200,350,-100,0,-100.0,0
57041,150,350,-50,0,-50.0,0
57042,100,100,0,250,9750.0,0
57043,100,150,0,200,-200.0,2
57044,50,150,50,200,-206.15528128088303,0
57045,50,200,50,150,-158.11388300841898,2
57046,50,250,50,100,-111.80339887498948,2
57047,100,250,0,100,-100.0,1
57048,100,300,0,50,-50.0,2
57049,50,300,50,50,-70.71067811865476,0
57050,50,250,50,100,-111.80339887498948,3
57051,50,300,50,50,-70.71067811865476,2
57052,50,350,50,0,-50.0,2
57053,100,50,0,300,9700.0,1
57054,100,100,0,250,-250.0,2
57055,100,150,0,200,-200.0,2
57056,100,200,0,150,-150.0,2
57057,100,250,0,100,-100.0,2
57058,100,300,0,50,-50.0,2
57059,150,300,-50,50,-70.71067811865476,1
57060,150,350,-50,0,-50.0,2
57061,450,450,-350,-100,9635.994505535975,0
57062,400,450,-300,-100,-316.22776601683796,0
57063,350,450,-250,-100,-269.2582403567252,0
57064,300,450,-200,-100,-223.60679774997897,0
57065,250,450,-150,-100,-180.27756377319946,0
57066,200,450,-100,-100,-141.4213562373095,0
57067,150,450,-50,-100,-111.80339887498948,0
57068,100,450,0,-100,-100.0,0
57069,100,400,0,-50,-50.0,3
57070,250,300,-150,50,9841.886116991582,3
57071,200,300,-100,50,-111.80339887498948,0
57072,150,300,-50,50,-70.71067811865476,0
57073,100,300,0,50,-50.0,0
57074,300,250,-200,100,9776.393202250021,2
57075,250,250,-150,100,-180.27756377319946,0
57076,200,250,-100,100,-141.4213562373095,0
57077,150,250,-50,100,-111.80339887498948,0
57078,150,300,-50,50,-70.71067811865476,2
57079,150,350,-50,0,-50.0,2
57080,150,300,-50,50,9929.289321881346,0
57081,150,350,-50,0,-50.0,2
57082,350,200,-250,150,9708.452405257734,0
57083,300,200,-200,150,-250.0,0
57084,250,200,-150,150,-212.13203435596427,0
57085,200,200,-100,150,-180.27756377319946,0
57086,150,200,-50,150,-158.11388300841898,0
57087,150,250,-50,100,-111.80339887498948,2
57088,150,300,-50,50,-70.71067811865476,2
57089,100,300,0,50,-50.0,0
57090,100,250,0,100,9900.0,2
57091,100,300,0,50,-50.0,2
57092,150,250,-50,100,9888.19660112501,2
57093,150,300,-50,50,-70.71067811865476,2
57094,200,300,-100,50,-111.80339887498948,1
57095,150,300,-50,50,-70.71067811865476,0
57096,150,350,-50,0,-50.0,2
57097,300,50,-200,300,9639.444872453601,0
57098,300,100,-200,250,-320.1562118716424,2
57099,250,100,-150,250,-291.547594742265,0
57100,200,100,-100,250,-269.2582403567252,0
57101,200,150,-100,200,-223.60679774997897,2
57102,200,200,-100,150,-180.27756377319946,2
57103,150,200,-50,150,-158.11388300841898,0
57104,150,250,-50,100,-111.80339887498948,2
57105,150,300,-50,50,-70.71067811865476,2
57106,150,350,-50,0,-50.0,2
57107,50,300,50,50,9929.289321881346,0
57108,50,350,50,0,-50.0,2
57109,150,200,-50,150,9841.886116991582,1
57110,150,250,-50,100,-111.80339887498948,2
57111,150,300,-50,50,-70.71067811865476,2
57112,150,350,-50,0,-50.0,2
57113,450,250,-350,100,9635.994505535975,0
57114,400,250,-300,100,-316.22776601683796,0
57115,350,250,-250,100,-269.2582403567252,0
57116,300,250,-200,100,-223.60679774997897,0
57117,300,200,-200,150,-250.0,3
57118,300,250,-200,100,-223.60679774997897,2
57119,300,300,-200,50,-206.15528128088303,2
57120,250,300,-150,50,-158.11388300841898,0
57121,200,300,-100,50,-111.80339887498948,0
57122,150,300,-50,50,-70.71067811865476,0
57123,150,350,-50,0,-50.0,2
57124,50,300,50,50,9929.289321881346,0
57125,100,300,0,50,-50.0,1
57126,350,150,-250,200,9679.843788128357,2
57127,350,200,-250,150,-291.547594742265,2
57128,300,200,-200,150,-250.0,0
57129,300,250,-200,100,-223.60679774997897,2
57130,250,250,-150,100,-180.27756377319946,0
57131,250,300,-150,50,-158.11388300841898,2
57132,200,300,-100,50,-111.80339887498948,0
57133,150,300,-50,50,-70.71067811865476,0
57134,150,350,-50,0,-50.0,2
57135,250,400,-150,-50,9841.886116991582,0
57136,200,400,-100,-50,-111.80339887498948,0
57137,150,400,-50,-50,-70.71067811865476,0
57138,100,400,0,-50,-50.0,0
57139,200,150,-100,200,9776.393202250021,3
57140,200,200,-100,150,-180.27756377319946,2
57141,200,250,-100,100,-141.4213562373095,2
57142,150,250,-50,100,-111.80339887498948,0
57143,150,300,-50,50,-70.71067811865476,2
57144,150,350,-50,0,-50.0,2
57145,200,400,-100,-50,9888.19660112501,0
57146,150,400,-50,-50,-70.71067811865476,0
57147,100,400,0,-50,-50.0,0
57148,300,300,-200,50,9793.844718719118,3
57149,250,300,-150,50,-158.11388300841898,0
57150,200,300,-100,50,-111.80339887498948,0
57151,150,300,-50,50,-70.71067811865476,0
57152,150,350,-50,0,-50.0,2
57153,100,50,0,300,9700.0,0
57154,100,100,0,250,-250.0,2
57155,100,150,0,200,-200.0,2
57156,100,200,0,150,-150.0,2
57157,100,250,0,100,-100.0,2
57158,100,300,0,50,-50.0,2
57159,150,300,-50,50,9929.289321881346,2
57160,150,350,-50,0,-50.0,2
57161,450,300,-350,50,9646.446609406727,0
57162,450,350,-350,0,-350.0,2
57163,400,350,-300,0,-300.0,0
57164,350,350,-250,0,-250.0,0
57165,300,350,-200,0,-200.0,0
57166,250,350,-150,0,-150.0,0
57167,200,350,-100,0,-100.0,0
57168,150,350,-50,0,-50.0,0
57169,350,300,-250,50,9745.04902432036,0
57170,300,300,-200,50,-206.15528128088303,0
57171,250,300,-150,50,-158.11388300841898,0
57172,200,300,-100,50,-111.80339887498948,0
57173,150,300,-50,50,-70.71067811865476,0
57174,150,350,-50,0,-50.0,2
57175,50,350,50,0,9950.0,0
57176,300,400,-200,-50,9793.844718719118,1
57177,250,400,-150,-50,-158.11388300841898,0
57178,200,400,-100,-50,-111.80339887498948,0
57179,150,400,-50,-50,-70.71067811865476,0
57180,100,400,0,-50,-50.0,0
57181,400,100,-300,250,9609.487516204666,3
57182,350,100,-250,250,-353.5533905932738,0
57183,300,100,-200,250,-320.1562118716424,0
57184,250,100,-150,250,-291.547594742265,0
57185,200,100,-100,250,-269.2582403567252,0
57186,200,150,-100,200,-223.60679774997897,2
57187,200,200,-100,150,-180.27756377319946,2
57188,200,250,-100,100,-141.4213562373095,2
57189,150,250,-50,100,-111.80339887498948,0
57190,150,300,-50,50,-70.71067811865476,2
57191,150,350,-50,0,-50.0,2
57192,200,450,-100,-100,9858.57864376269,0
57193,150,450,-50,-100,-111.80339887498948,0
57194,150,400,-50,-50,-70.71067811865476,3
57195,100,400,0,-50,-50.0,0
57196,100,100,0,250,9750.0,3
57197,100,150,0,200,-200.0,2
57198,100,200,0,150,-150.0,2
57199,100,250,0,100,-100.0,2
57200,100,300,0,50,-50.0,2
57201,350,250,-250,100,9730.741759643275,2
57202,350,300,-250,50,-254.95097567963924,2
57203,300,300,-200,50,-206.15528128088303,0
57204,250,300,-150,50,-158.11388300841898,0
57205,200,300,-100,50,-111.80339887498948,0
57206,150,300,-50,50,-70.71067811865476,0
57207,150,350,-50,0,-50.0,2
57208,200,100,-100,250,9730.741759643275,0
57209,200,150,-100,200,-223.60679774997897,2
57210,200,200,-100,150,-180.27756377319946,2
57211,150,200,-50,150,-158.11388300841898,0
57212,150,250,-50,100,-111.80339887498948,2
57213,150,300,-50,50,-70.71067811865476,2
57214,100,300,0,50,-50.0,0
57215,400,200,-300,150,9664.58980337503,2
57216,350,200,-250,150,-291.547594742265,0
57217,300,200,-200,150,-250.0,0
57218,250,200,-150,150,-212.13203435596427,0
57219,200,200,-100,150,-180.27756377319946,0
57220,150,200,-50,150,-158.11388300841898,0
57221,150,250,-50,100,-111.80339887498948,2
57222,150,300,-50,50,-70.71067811865476,2
57223,150,350,-50,0,-50.0,2
57224,150,450,-50,-100,9888.19660112501,0
57225,150,400,-50,-50,-70.71067811865476,3
57226,100,400,0,-50,-50.0,0
57227,150,250,-50,100,9888.19660112501,3
57228,150,300,-50,50,-70.71067811865476,2
57229,150,350,-50,0,-50.0,2
57230,250,50,-150,300,9664.58980337503,0
57231,200,50,-100,300,-316.22776601683796,0
57232,200,100,-100,250,-269.2582403567252,2
57233,200,150,-100,200,-223.60679774997897,2
57234,200,200,-100,150,-180.27756377319946,2
57235,200,250,-100,100,-141.4213562373095,2
57236,150,250,-50,100,-111.80339887498948,0
57237,150,300,-50,50,-70.71067811865476,2
57238,150,350,-50,0,-50.0,2
57239,200,300,-100,50,9888.19660112501,0
57240,150,300,-50,50,-70.71067811865476,0
57241,150,350,-50,0,-50.0,2
57242,150,250,-50,100,9888.19660112501,0
57243,150,300,-50,50,-70.71067811865476,2
57244,150,350,-50,0,-50.0,2
57245,100,400,0,-50,9950.0,0
57246,250,150,-150,200,9750.0,3
57247,250,200,-150,150,-212.13203435596427,2
57248,200,200,-100,150,-180.27756377319946,0
57249,150,200,-50,150,-158.11388300841898,0
57250,150,250,-50,100,-111.80339887498948,2
57251,150,300,-50,50,-70.71067811865476,2
57252,150,350,-50,0,-50.0,2
57253,250,250,-150,100,9819.7224362268,0
57254,200,250,-100,100,-141.4213562373095,0
57255,150,250,-50,100,-111.80339887498948,0
57256,150,300,-50,50,-70.71067811865476,2
57257,150,350,-50,0,-50.0,2
57258,350,250,-250,100,9730.741759643275,0
57259,350,300,-250,50,-254.95097567963924,2
57260,300,300,-200,50,-206.15528128088303,0
57261,250,300,-150,50,-158.11388300841898,0
57262,200,300,-100,50,-111.80339887498948,0
57263,150,300,-50,50,-70.71067811865476,0
57264,150,350,-50,0,-50.0,2
57265,350,50,-250,300,9609.487516204666,0
57266,300,50,-200,300,-360.5551275463989,0
57267,250,50,-150,300,-335.4101966249685,0
57268,250,100,-150,250,-291.547594742265,2
57269,250,150,-150,200,-250.0,2
57270,200,150,-100,200,-223.60679774997897,0
57271,150,150,-50,200,-206.15528128088303,0
57272,150,200,-50,150,-158.11388300841898,2
57273,150,250,-50,100,-111.80339887498948,2
57274,150,300,-50,50,-70.71067811865476,2
57275,150,350,-50,0,-50.0,2
57276,300,350,-200,0,9800.0,0
57277,250,350,-150,0,-150.0,0
57278,200,350,-100,0,-100.0,0
57279,150,350,-50,0,-50.0,0
57280,300,100,-200,250,9679.843788128357,0
57281,250,100,-150,250,-291.547594742265,0
57282,200,100,-100,250,-269.2582403567252,0
57283,200,150,-100,200,-223.60679774997897,2
57284,200,200,-100,150,-180.27756377319946,2
57285,200,250,-100,100,-141.4213562373095,2
57286,200,300,-100,50,-111.80339887498948,2
57287,150,300,-50,50,-70.71067811865476,0
57288,150,350,-50,0,-50.0,2
57289,400,50,-300,300,9575.73593128807,0
57290,350,50,-250,300,-390.51248379533274,0
57291,300,50,-200,300,-360.5551275463989,0
57292,300,100,-200,250,-320.1562118716424,2
57293,300,150,-200,200,-282.842712474619,2
57294,300,200,-200,150,-250.0,2
57295,250,200,-150,150,-212.13203435596427,0
57296,250,250,-150,100,-180.27756377319946,2
57297,200,250,-100,100,-141.4213562373095,0
57298,200,300,-100,50,-111.80339887498948,2
57299,150,300,-50,50,-70.71067811865476,0
57300,100,300,0,50,-50.0,0
57301,450,350,-350,0,9650.0,2
57302,400,350,-300,0,-300.0,0
57303,350,350,-250,0,-250.0,0
57304,300,350,-200,0,-200.0,0
57305,250,350,-150,0,-150.0,0
57306,200,350,-100,0,-100.0,0
57307,150,350,-50,0,-50.0,0
57308,250,100,-150,250,9708.452405257734,0
57309,200,100,-100,250,-269.2582403567252,0
57310,200,150,-100,200,-223.60679774997897,2
57311,200,200,-100,150,-180.27756377319946,2
57312,150,200,-50,150,-158.11388300841898,0
57313,150,250,-50,100,-111.80339887498948,2
57314,150,300,-50,50,-70.71067811865476,2
57315,150,350,-50,0,-50.0,2
57316,150,450,-50,-100,9888.19660112501,0
57317,150,400,-50,-50,-70.71067811865476,3
57318,100,400,0,-50,-50.0,0
57319,50,50,50,300,9695.86187348509,3
57320,50,100,50,250,-254.95097567963924,2
57321,50,150,50,200,-206.15528128088303,2
57322,50,200,50,150,-158.11388300841898,2
57323,50,250,50,100,-111.80339887498948,2
57324,50,300,50,50,-70.71067811865476,2
57325,100,300,0,50,-50.0,1
57326,450,400,-350,-50,9646.446609406727,2
57327,400,400,-300,-50,-304.138126514911,0
57328,350,400,-250,-50,-254.95097567963924,0
57329,300,400,-200,-50,-206.15528128088303,0
57330,250,400,-150,-50,-158.11388300841898,0
57331,200,400,-100,-50,-111.80339887498948,0
57332,150,400,-50,-50,-70.71067811865476,0
57333,150,350,-50,0,-50.0,3
57334,400,200,-300,150,9664.58980337503,0
57335,400,250,-300,100,-316.22776601683796,2
57336,350,250,-250,100,-269.2582403567252,0
57337,300,250,-200,100,-223.60679774997897,0
57338,250,250,-150,100,-180.27756377319946,0
57339,200,250,-100,100,-141.4213562373095,0
57340,150,250,-50,100,-111.80339887498948,0
57341,150,300,-50,50,-70.71067811865476,2
57342,150,350,-50,0,-50.0,2
57343,250,50,-150,300,9664.58980337503,0
57344,200,50,-100,300,-316.22776601683796,0
57345,200,100,-100,250,-269.2582403567252,2
57346,200,150,-100,200,-223.60679774997897,2
57347,200,200,-100,150,-180.27756377319946,2
57348,200,250,-100,100,-141.4213562373095,2
57349,150,250,-50,100,-111.80339887498948,0
57350,150,300,-50,50,-70.71067811865476,2
57351,150,350,-50,0,-50.0,2
57352,450,200,-350,150,9619.211344706804,0
57353,400,200,-300,150,-335.4101966249685,0
57354,350,200,-250,150,-291.547594742265,0
57355,350,250,-250,100,-269.2582403567252,2
57356,300,250,-200,100,-223.60679774997897,0
57357,300,300,-200,50,-206.15528128088303,2
57358,250,300,-150,50,-158.11388300841898,0
57359,200,300,-100,50,-111.80339887498948,0
57360,200,350,-100,0,-100.0,2
57361,150,350,-50,0,-50.0,0
57362,250,450,-150,-100,9819.7224362268,0
57363,200,450,-100,-100,-141.4213562373095,0
57364,150,450,-50,-100,-111.80339887498948,0
57365,100,450,0,-100,-100.0,0
57366,100,400,0,-50,-50.0,3
57367,200,100,-100,250,9730.741759643275,3
57368,200,150,-100,200,-223.60679774997897,2
57369,200,200,-100,150,-180.27756377319946,2
57370,150,200,-50,150,-158.11388300841898,0
57371,150,250,-50,100,-111.80339887498948,2
57372,150,300,-50,50,-70.71067811865476,2
57373,150,350,-50,0,-50.0,2
57374,150,400,-50,-50,9929.289321881346,0
57375,150,350,-50,0,-50.0,3
57376,250,300,-150,50,9841.886116991582,0
57377,200,300,-100,50,-111.80339887498948,0
57378,150,300,-50,50,-70.71067811865476,0
57379,150,350,-50,0,-50.0,2
57380,150,100,-50,250,9745.04902432036,0
57381,150,150,-50,200,-206.15528128088303,2
57382,150,200,-50,150,-158.11388300841898,2
57383,150,250,-50,100,-111.80339887498948,2
57384,150,300,-50,50,-70.71067811865476,2
57385,150,350,-50,0,-50.0,2
57386,400,300,-300,50,9695.86187348509,0
57387,350,300,-250,50,-254.95097567963924,0
57388,300,300,-200,50,-206.15528128088303,0
57389,250,300,-150,50,-158.11388300841898,0
57390,200,300,-100,50,-111.80339887498948,0
57391,150,300,-50,50,-70.71067811865476,0
57392,150,350,-50,0,-50.0,2
57393,50,300,50,50,9929.289321881346,0
57394,50,350,50,0,-50.0,2
57395,50,400,50,-50,-70.71067811865476,2
57396,100,400,0,-50,-50.0,1
